#x, y_1, y_2
49.307732, 0.000936, 0.770598
49.317730, 0.000933, 0.762900
49.327728, 0.000931, 0.755278
49.337727, 0.000928, 0.747732
49.347725, 0.000926, 0.740262
49.357723, 0.000924, 0.732866
49.367722, 0.000922, 0.725544
49.377720, 0.000920, 0.718295
49.387718, 0.000919, 0.711119
49.397717, 0.000918, 0.704014
49.407715, 0.000917, 0.696981
49.417713, 0.000916, 0.690017
49.427711, 0.000915, 0.683123
49.437710, 0.000915, 0.676298
49.447708, 0.000914, 0.669541
49.457706, 0.000914, 0.662852
49.467705, 0.000914, 0.656230
49.477703, 0.000915, 0.649673
49.487701, 0.000915, 0.643183
49.497700, 0.000916, 0.636757
49.507698, 0.000917, 0.630395
49.517696, 0.000918, 0.624097
49.527695, 0.000919, 0.617862
49.537693, 0.000920, 0.611689
49.547691, 0.000922, 0.605577
49.557690, 0.000923, 0.599527
49.567688, 0.000925, 0.593538
49.577686, 0.000927, 0.587608
49.587685, 0.000930, 0.581737
49.597683, 0.000932, 0.575925
49.607681, 0.000934, 0.570171
49.617680, 0.000937, 0.564475
49.627678, 0.000940, 0.558835
49.637676, 0.000943, 0.553252
49.647675, 0.000946, 0.547725
49.657673, 0.000950, 0.542253
49.667671, 0.000953, 0.536835
49.677670, 0.000957, 0.531472
49.687668, 0.000961, 0.526163
49.697666, 0.000965, 0.520906
49.707664, 0.000969, 0.515702
49.717663, 0.000973, 0.510550
49.727661, 0.000978, 0.505449
49.737659, 0.000983, 0.500400
49.747658, 0.000988, 0.495401
49.757656, 0.000993, 0.490452
49.767654, 0.000998, 0.485552
49.777653, 0.001003, 0.480701
49.787651, 0.001009, 0.475899
49.797649, 0.001015, 0.471145
49.807648, 0.001021, 0.466438
49.817646, 0.001027, 0.461779
49.827644, 0.001033, 0.457166
49.837643, 0.001040, 0.452599
49.847641, 0.001046, 0.448077
49.857639, 0.001053, 0.443601
49.867638, 0.001060, 0.439170
49.877636, 0.001067, 0.434783
49.887634, 0.001075, 0.430440
49.897633, 0.001082, 0.426140
49.907631, 0.001090, 0.421883
49.917629, 0.001098, 0.417669
49.927628, 0.001106, 0.413497
49.937626, 0.001115, 0.409366
49.947624, 0.001123, 0.405277
49.957623, 0.001132, 0.401229
49.967621, 0.001141, 0.397221
49.977619, 0.001151, 0.393254
49.987617, 0.001160, 0.389326
49.997616, 0.001170, 0.385437
